SampleID,PlayerStd,SeasonEndYear,TeamAtSeasonStart,InitMarketValue,FinalMarketValue,AgeAtSeasonStart,InjuryDays,GamesMissed,InjuryCount,TeamStartElo,SeqLen,MinutesTotal,League,Split
Marshall Munetsi_2024,Marshall Munetsi,2024,Reims,10000000.0,10000000.0,27.0,44,5,2,1596.64,27,2173,Ligue 1,val
Marshall Munetsi_2025,Marshall Munetsi,2025,Reims,10000000.0,15000000.0,28.0,0,0,0,1636.88,64,5360,Ligue 1,test
Marten Winkler_2022,Marten Winkler,2022,Hertha BSC,200000.0,200000.0,19.0,115,16,3,1587.19,1,26,Bundesliga,train
Marten De Roon_2021,Marten De Roon,2021,Atalanta,23000000.0,23000000.0,29.0,23,7,1,1825.87,35,3021,Serie A,train
Marten De Roon_2022,Marten De Roon,2022,Atalanta,20000000.0,17000000.0,30.0,13,1,1,1826.59,30,2548,Serie A,train
Marten De Roon_2023,Marten De Roon,2023,Atalanta,12000000.0,10000000.0,31.0,22,3,2,1729.88,35,2964,Serie A,train
Marten De Roon_2024,Marten De Roon,2024,Atalanta,8000000.0,7000000.0,32.0,65,5,1,1759.28,30,2599,Serie A,val
Marten De Roon_2025,Marten De Roon,2025,Atalanta,7000000.0,5000000.0,33.0,0,0,0,1884.47,36,3058,Serie A,test
Martial Godo_2025,Martial Godo,2025,Fulham,600000.0,600000.0,21.0,0,0,0,1766.95,2,24,Premier League,test
Martin Odegaard_2021,Martin Odegaard,2021,Real Madrid,45000000.0,40000000.0,21.0,85,18,5,1919.93,40,2032,La Liga,train
Martin Odegaard_2022,Martin Odegaard,2022,Arsenal,42000000.0,45000000.0,23.0,0,0,0,1849.23,34,2605,Premier League,train
Martin Odegaard_2023,Martin Odegaard,2023,Arsenal,50000000.0,90000000.0,23.0,0,0,0,1851.46,35,2958,Premier League,train
Martin Odegaard_2024,Martin Odegaard,2024,Arsenal,90000000.0,110000000.0,25.0,20,5,1,1919.38,32,2836,Premier League,val
Martin Odegaard_2025,Martin Odegaard,2025,Arsenal,110000000.0,85000000.0,25.0,62,15,2,1946.9,29,2236,Premier League,test
Martin Adeline_2022,Martin Adeline,2022,Reims,800000.0,800000.0,18.0,0,0,0,1609.41,8,352,Ligue 1,train
Martin Adeline_2023,Martin Adeline,2023,Reims,800000.0,800000.0,18.0,0,0,0,1601.07,5,107,Ligue 1,train
Martin Adeline_2025,Martin Adeline,2025,Reims,900000.0,700000.0,21.0,48,5,1,1636.88,1,26,Ligue 1,test
Martin Aguirregabiria_2021,Martin Aguirregabiria,2021,Alavés,4000000.0,3000000.0,24.0,0,0,0,1644.01,26,1558,La Liga,train
Martin Aguirregabiria_2022,Martin Aguirregabiria,2022,Alavés,3000000.0,2500000.0,25.0,0,0,0,1633.82,24,1616,La Liga,train
Martin Braithwaite_2021,Martin Braithwaite,2021,Barcelona,7500000.0,9000000.0,29.0,38,9,4,1964.91,29,1175,La Liga,train
Martin Braithwaite_2022,Martin Braithwaite,2022,Barcelona,7500000.0,6000000.0,30.0,152,34,2,1913.69,4,235,La Liga,train
Martin Braithwaite_2023,Martin Braithwaite,2023,Espanyol,5000000.0,5000000.0,31.0,6,1,1,1634.6,31,2456,La Liga,train
Martin Erlic_2021,Martin Erlic,2021,Spezia,2200000.0,3000000.0,22.0,39,8,3,1456.12,27,1798,Serie A,train
Martin Erlic_2022,Martin Erlic,2022,Spezia,4000000.0,5500000.0,23.0,64,14,1,1542.16,30,2576,Serie A,train
Martin Erlic_2023,Martin Erlic,2023,Sassuolo,5500000.0,5000000.0,24.0,13,2,1,1654.8,28,2330,Serie A,train
Martin Erlic_2024,Martin Erlic,2024,Sassuolo,5000000.0,3000000.0,25.0,16,3,1,1649.59,32,2618,Serie A,val
Martin Erlic_2025,Martin Erlic,2025,Bologna,5000000.0,4000000.0,26.0,70,14,4,1795.25,8,334,Serie A,test
Martin Frese_2025,Martin Frese,2025,Hellas Verona,2000000.0,2000000.0,26.0,173,24,3,1639.84,11,549,Serie A,test
Martin Hinteregger_2021,Martin Hinteregger,2021,Eint Frankfurt,18000000.0,18000000.0,28.0,36,7,1,1705.24,25,2167,Bundesliga,train
Martin Hinteregger_2022,Martin Hinteregger,2022,Eint Frankfurt,13000000.0,9000000.0,29.0,70,8,3,1760.57,23,1907,Bundesliga,train
Martin Hongla_2022,Martin Hongla,2022,Hellas Verona,4500000.0,4000000.0,23.0,18,4,1,1585.23,18,651,Serie A,train
Martin Hongla_2023,Martin Hongla,2023,Hellas Verona,3500000.0,3000000.0,24.0,0,0,0,1635.19,50,3658,Serie A,train
Martin Hongla_2024,Martin Hongla,2024,Hellas Verona,2800000.0,2500000.0,25.0,0,0,0,1608.23,56,3292,Serie A,val
Martin Kelly_2021,Martin Kelly,2021,Crystal Palace,2800000.0,1500000.0,30.0,53,10,1,1696.2,1,2,Premier League,train
Martin Palumbo_2021,Martin Palumbo,2021,Udinese,800000.0,800000.0,18.0,95,15,1,1595.44,3,63,Serie A,train
Martin Palumbo_2022,Martin Palumbo,2022,Juventus,800000.0,700000.0,19.0,0,0,0,1799.67,1,13,Serie A,train
Martin Satriano_2022,Martin Satriano,2022,Inter,2500000.0,7000000.0,20.0,43,6,2,1898.13,38,1940,Serie A,train
Martin Satriano_2023,Martin Satriano,2023,Empoli,8000000.0,7000000.0,21.0,8,1,1,1547.06,31,1705,Serie A,train
Martin Satriano_2024,Martin Satriano,2024,Brest,5000000.0,7000000.0,22.0,5,1,1,1572.34,33,1864,Ligue 1,val
Martin Satriano_2025,Martin Satriano,2025,Lens,7000000.0,5000000.0,23.0,207,25,2,1722.39,7,88,Ligue 1,test
Martin Terrier_2021,Martin Terrier,2021,Rennes,12000000.0,13000000.0,23.0,14,4,1,1654.59,31,2235,Ligue 1,train
Martin Terrier_2022,Martin Terrier,2022,Rennes,14000000.0,25000000.0,24.0,0,0,0,1622.62,35,2629,Ligue 1,train
Martin Terrier_2023,Martin Terrier,2023,Rennes,32000000.0,30000000.0,25.0,278,33,2,1719.7,16,1319,Ligue 1,train
Martin Terrier_2024,Martin Terrier,2024,Rennes,22000000.0,20000000.0,26.0,3,1,1,1715.91,24,1527,Ligue 1,val
Martin Terrier_2025,Martin Terrier,2025,Leverkusen,20000000.0,17000000.0,27.0,249,31,3,1925.04,14,572,Bundesliga,test
Martin Valjent_2022,Martin Valjent,2022,Mallorca,4500000.0,4000000.0,26.0,11,2,1,1629.66,36,3181,La Liga,train
Martin Valjent_2023,Martin Valjent,2023,Mallorca,4500000.0,4500000.0,26.0,35,6,2,1615.09,30,2656,La Liga,train
Martin Valjent_2024,Martin Valjent,2024,Mallorca,4500000.0,6000000.0,28.0,37,5,1,1649.57,28,2349,La Liga,val
Martin Valjent_2025,Martin Valjent,2025,Mallorca,6000000.0,6000000.0,29.0,8,1,1,1642.41,31,2763,La Liga,test
Martin Caceres_2021,Martin Caceres,2021,Fiorentina,1500000.0,1000000.0,33.0,9,1,1,1642.16,29,2238,Serie A,train
Martin Caceres_2022,Martin Caceres,2022,Cagliari,900000.0,900000.0,34.0,35,5,2,1583.57,48,2990,Serie A,train
Martin Montoya_2021,Martin Montoya,2021,Betis,5000000.0,2000000.0,29.0,63,11,4,1677.45,5,239,La Liga,train
Martin Montoya_2022,Martin Montoya,2022,Betis,2000000.0,1500000.0,30.0,241,32,1,1740.6,6,518,La Liga,train
Martin Montoya_2023,Martin Montoya,2023,Betis,1500000.0,1200000.0,31.0,0,0,0,1800.9,6,453,La Liga,train
Martin Payero_2024,Martin Payero,2024,Udinese,3500000.0,4500000.0,24.0,0,0,0,1640.88,29,1796,Serie A,val
Martin Payero_2025,Martin Payero,2025,Udinese,4500000.0,5500000.0,26.0,89,11,3,1666.17,25,1381,Serie A,test
Martin Tejon_2025,Martin Tejon,2025,Valencia,500000.0,500000.0,20.0,0,0,0,1663.42,4,49,La Liga,test
Martin Zubimendi_2021,Martin Zubimendi,2021,Real Sociedad,8000000.0,20000000.0,21.0,22,2,1,1741.5,31,1882,La Liga,train
Martin Zubimendi_2022,Martin Zubimendi,2022,Real Sociedad,25000000.0,30000000.0,22.0,6,1,1,1761.45,36,2591,La Liga,train
Martin Zubimendi_2023,Martin Zubimendi,2023,Real Sociedad,35000000.0,40000000.0,23.0,10,0,1,1756.36,36,3101,La Liga,train
Martin Zubimendi_2024,Martin Zubimendi,2024,Real Sociedad,50000000.0,50000000.0,24.0,41,7,2,1788.51,31,2654,La Liga,val
Martin Zubimendi_2025,Martin Zubimendi,2025,Real Sociedad,60000000.0,60000000.0,25.0,0,0,0,1766.56,36,2962,La Liga,test
Marvelous Nakamba_2021,Marvelous Nakamba,2021,Aston Villa,8000000.0,7000000.0,26.0,0,0,0,1618.25,12,659,Premier League,train
Marvelous Nakamba_2022,Marvelous Nakamba,2022,Aston Villa,7000000.0,7000000.0,27.0,111,15,1,1747.11,16,904,Premier League,train
Marvin Cuni_2024,Marvin Cuni,2024,Frosinone,1000000.0,900000.0,22.0,61,12,4,1592.14,22,534,Serie A,val
Marvin Ducksch_2023,Marvin Ducksch,2023,Werder Bremen,5000000.0,7500000.0,28.0,4,0,1,1596.97,32,2718,Bundesliga,train
Marvin Ducksch_2024,Marvin Ducksch,2024,Werder Bremen,9000000.0,9000000.0,29.0,14,3,1,1602.03,31,2535,Bundesliga,val
Marvin Ducksch_2025,Marvin Ducksch,2025,Werder Bremen,9000000.0,6000000.0,30.0,30,3,2,1666.81,30,2242,Bundesliga,test
Marvin Friedrich_2021,Marvin Friedrich,2021,Union Berlin,4500000.0,10000000.0,24.0,0,0,0,1605.82,30,2700,Bundesliga,train
Marvin Friedrich_2022,Marvin Friedrich,2022,Union Berlin,10000000.0,8000000.0,26.0,74,12,5,1685.0,36,2998,Bundesliga,train
Marvin Friedrich_2023,Marvin Friedrich,2023,Gladbach,8000000.0,4000000.0,26.0,18,2,1,1711.59,22,1158,Bundesliga,train
Marvin Friedrich_2024,Marvin Friedrich,2024,Gladbach,3500000.0,3500000.0,28.0,4,1,1,1684.28,23,1476,Bundesliga,val
Marvin Friedrich_2025,Marvin Friedrich,2025,Gladbach,3500000.0,3500000.0,29.0,44,3,2,1653.2,20,894,Bundesliga,test
Marvin Mehlem_2024,Marvin Mehlem,2024,Darmstadt 98,3000000.0,2500000.0,26.0,123,14,2,1552.38,19,1459,Bundesliga,val
Marvin Pieringer_2024,Marvin Pieringer,2024,Heidenheim,2500000.0,3000000.0,24.0,18,3,1,1568.46,29,1464,Bundesliga,val
Marvin Pieringer_2025,Marvin Pieringer,2025,Heidenheim,4500000.0,5500000.0,25.0,113,8,2,1662.52,29,2109,Bundesliga,test
Marvin Plattenhardt_2021,Marvin Plattenhardt,2021,Hertha BSC,5000000.0,4000000.0,28.0,67,10,3,1654.16,14,980,Bundesliga,train
Marvin Plattenhardt_2022,Marvin Plattenhardt,2022,Hertha BSC,3500000.0,2000000.0,29.0,47,6,4,1637.68,18,1387,Bundesliga,train
Marvin Plattenhardt_2023,Marvin Plattenhardt,2023,Hertha BSC,2000000.0,1000000.0,30.0,0,0,0,1598.68,29,2319,Bundesliga,train
Marvin Schulz_2025,Marvin Schulz,2025,Holstein Kiel,700000.0,700000.0,29.0,48,6,1,1573.52,11,291,Bundesliga,test
Marvin Senaya_2023,Marvin Senaya,2023,Strasbourg,800000.0,900000.0,21.0,0,0,0,1668.04,1,9,Ligue 1,train
Marvin Senaya_2024,Marvin Senaya,2024,Strasbourg,1000000.0,2000000.0,22.0,0,0,0,1602.44,32,2138,Ligue 1,val
Marvin Senaya_2025,Marvin Senaya,2025,Strasbourg,1800000.0,1800000.0,23.0,79,0,1,1611.99,10,227,Ligue 1,test
Marvin Zeegelaar_2021,Marvin Zeegelaar,2021,Udinese,1200000.0,1200000.0,30.0,0,0,0,1595.44,24,1740,Serie A,train
Marvin Zeegelaar_2022,Marvin Zeegelaar,2022,Udinese,800000.0,800000.0,31.0,14,1,1,1590.84,14,643,Serie A,train
Marvin Zeegelaar_2023,Marvin Zeegelaar,2023,Udinese,500000.0,400000.0,32.0,0,0,0,1670.91,7,353,Serie A,train
Masaya Okugawa_2024,Masaya Okugawa,2024,Augsburg,2000000.0,1500000.0,27.0,147,13,3,1566.8,2,32,Bundesliga,val
Mason Burstow_2024,Mason Burstow,2024,Chelsea,1500000.0,1800000.0,20.0,0,0,0,1791.04,1,8,Premier League,val
Mason Greenwood_2021,Mason Greenwood,2021,Manchester Utd,45000000.0,50000000.0,18.0,66,4,3,1860.73,30,1801,Premier League,train
Mason Greenwood_2022,Mason Greenwood,2022,Manchester Utd,50000000.0,50000000.0,20.0,9,2,1,1925.87,16,1142,Premier League,train
Mason Greenwood_2024,Mason Greenwood,2024,Getafe,5000000.0,25000000.0,21.0,0,0,0,1644.82,33,2662,La Liga,val
Mason Greenwood_2025,Mason Greenwood,2025,Marseille,35000000.0,40000000.0,23.0,0,0,0,1727.5,32,2644,Ligue 1,test
Mason Holgate_2021,Mason Holgate,2021,Everton,18000000.0,20000000.0,23.0,50,8,1,1761.68,28,2287,Premier League,train
Mason Holgate_2022,Mason Holgate,2022,Everton,18000000.0,18000000.0,25.0,0,0,0,1771.19,23,1954,Premier League,train
Mason Holgate_2023,Mason Holgate,2023,Everton,16000000.0,9000000.0,26.0,51,8,1,1698.98,8,507,Premier League,train
Mason Holgate_2024,Mason Holgate,2024,Sheffield Utd,7000000.0,5000000.0,27.0,0,0,0,1581.74,8,554,Premier League,val
Mason Holgate_2025,Mason Holgate,2025,Everton,4500000.0,4000000.0,28.0,0,0,0,1706.85,1,6,Premier League,test
Mason Mount_2021,Mason Mount,2021,Chelsea,45000000.0,75000000.0,21.0,8,1,1,1818.56,34,2731,Premier League,train
Mason Mount_2022,Mason Mount,2022,Chelsea,75000000.0,75000000.0,22.0,19,4,2,1923.2,31,2301,Premier League,train
Mason Mount_2023,Mason Mount,2023,Chelsea,75000000.0,60000000.0,23.0,75,13,3,1899.04,23,1576,Premier League,train
Mason Mount_2024,Mason Mount,2024,Manchester Utd,45000000.0,35000000.0,24.0,149,27,2,1873.67,13,465,Premier League,val
Mason Mount_2025,Mason Mount,2025,Manchester Utd,32000000.0,28000000.0,25.0,112,23,2,1779.04,16,586,Premier League,test
Massadio Haidara_2021,Massadio Haidara,2021,Lens,800000.0,2500000.0,27.0,14,2,1,1541.81,22,1870,Ligue 1,train
Massadio Haidara_2022,Massadio Haidara,2022,Lens,2500000.0,2000000.0,29.0,59,10,3,1573.19,20,1076,Ligue 1,train
Massadio Haidara_2023,Massadio Haidara,2023,Lens,3000000.0,3000000.0,29.0,9,2,1,1665.95,36,1671,Ligue 1,train
Massadio Haidara_2024,Massadio Haidara,2024,Lens,2500000.0,2000000.0,31.0,83,15,5,1761.61,18,741,Ligue 1,val
Massadio Haidara_2025,Massadio Haidara,2025,Brest,1800000.0,1500000.0,32.0,49,10,4,1684.74,21,1588,Ligue 1,test
Massimo Luongo_2025,Massimo Luongo,2025,Ipswich Town,500000.0,400000.0,32.0,67,9,2,1568.33,10,196,Premier League,test
Matej Maglica_2024,Matej Maglica,2024,Darmstadt 98,1500000.0,2000000.0,25.0,25,3,2,1552.38,24,1518,Bundesliga,val
Mateo Flores_2025,Mateo Flores,2025,Betis,250000.0,1000000.0,20.0,0,0,0,1672.89,6,153,La Liga,test
Mateo Joseph_2023,Mateo Joseph,2023,Leeds United,900000.0,900000.0,19.0,0,0,0,1700.49,3,26,Premier League,train
Mateo Klimowicz_2021,Mateo Klimowicz,2021,Stuttgart,2500000.0,5000000.0,20.0,30,5,2,1571.67,23,1091,Bundesliga,train
Mateo Klimowicz_2022,Mateo Klimowicz,2022,Stuttgart,3000000.0,2000000.0,21.0,15,1,2,1644.2,13,502,Bundesliga,train
Mateo Mejia_2025,Mateo Mejia,2025,Sevilla,400000.0,400000.0,21.0,0,0,0,1666.33,1,11,La Liga,test
Mateo Musacchio_2021,Mateo Musacchio,2021,Milan,7000000.0,2000000.0,29.0,13,4,1,1808.56,10,526,Serie A,train
Mateo Pavlovic_2021,Mateo Pavlovic,2021,Angers,1000000.0,1000000.0,30.0,0,0,0,1581.11,13,1014,Ligue 1,train
Mateo Pellegrino_2025,Mateo Pellegrino,2025,Parma,3500000.0,6000000.0,22.0,0,0,0,1567.29,13,737,Serie A,test
Mateo Retegui_2024,Mateo Retegui,2024,Genoa,16000000.0,16000000.0,24.0,90,17,4,1597.38,29,2216,Serie A,val
Mateo Retegui_2025,Mateo Retegui,2025,Atalanta,28000000.0,45000000.0,25.0,34,6,2,1884.47,36,2383,Serie A,test
Mateus Fernandes_2025,Mateus Fernandes,2025,Southampton,12000000.0,15000000.0,20.0,0,0,0,1599.6,35,2819,Premier League,test
Mateus Lusuardi_2024,Mateus Lusuardi,2024,Frosinone,50000.0,300000.0,19.0,91,12,2,1612.68,4,219,Serie A,val
Mateus Mane_2025,Mateus Mane,2025,Wolves,200000.0,200000.0,17.0,0,0,0,1745.77,1,2,Premier League,test
Mateusz Legowski_2024,Mateusz Legowski,2024,Salernitana,2500000.0,3000000.0,20.0,0,0,0,1610.06,29,1145,Serie A,val
Mateusz Klich_2021,Mateusz Klich,2021,Leeds United,3500000.0,4000000.0,30.0,12,3,2,1624.62,33,2270,Premier League,train
Mateusz Klich_2022,Mateusz Klich,2022,Leeds United,4000000.0,3000000.0,31.0,12,4,1,1783.74,31,1904,Premier League,train
Mateusz Klich_2023,Mateusz Klich,2023,Leeds United,2000000.0,2000000.0,32.0,0,0,0,1703.28,13,253,Premier League,train
Mateusz Kowalski_2025,Mateusz Kowalski,2025,Parma,300000.0,300000.0,19.0,270,35,1,1571.97,1,56,Serie A,test
Mateusz Praszelik_2022,Mateusz Praszelik,2022,Hellas Verona,1200000.0,1400000.0,21.0,22,3,1,1615.07,2,25,Serie A,train
Mateusz Wieteska_2023,Mateusz Wieteska,2023,Clermont Foot,2500000.0,3000000.0,25.0,0,0,0,1512.28,35,3117,Ligue 1,train
Mateusz Wieteska_2024,Mateusz Wieteska,2024,Clermont Foot,4000000.0,3000000.0,26.0,0,0,0,1593.69,42,2278,Ligue 1,val
Mateusz Wieteska_2025,Mateusz Wieteska,2025,Cagliari,2200000.0,2000000.0,27.0,23,5,1,1611.59,5,184,Serie A,test
Matheus Cunha_2021,Matheus Cunha,2021,Hertha BSC,22000000.0,30000000.0,21.0,57,9,3,1654.16,25,2059,Bundesliga,train
Matheus Cunha_2022,Matheus Cunha,2022,Atlético Madrid,30000000.0,30000000.0,22.0,61,11,2,1895.43,58,2126,La Liga,train
Matheus Cunha_2023,Matheus Cunha,2023,Atlético Madrid,20000000.0,25000000.0,23.0,8,2,1,1868.53,56,2684,La Liga,train
Matheus Cunha_2024,Matheus Cunha,2024,Wolves,28000000.0,45000000.0,24.0,49,7,1,1719.06,29,2205,Premier League,val
Matheus Cunha_2025,Matheus Cunha,2025,Wolves,50000000.0,60000000.0,25.0,0,0,0,1677.86,31,2462,Premier League,test
Matheus Franca_2024,Matheus Franca,2024,Crystal Palace,9000000.0,15000000.0,19.0,77,10,1,1759.27,9,211,Premier League,val
Matheus Franca_2025,Matheus Franca,2025,Crystal Palace,13000000.0,10000000.0,20.0,355,44,1,1808.43,4,55,Premier League,test
Matheus Henrique_2022,Matheus Henrique,2022,Sassuolo,14000000.0,11000000.0,24.0,53,7,2,1675.81,25,1078,Serie A,train
Matheus Henrique_2023,Matheus Henrique,2023,Sassuolo,8500000.0,10000000.0,24.0,0,0,0,1654.8,30,1947,Serie A,train
Matheus Henrique_2024,Matheus Henrique,2024,Sassuolo,12000000.0,8500000.0,26.0,57,8,2,1649.59,31,2501,Serie A,val
Matheus Nunes_2023,Matheus Nunes,2023,Wolves,45000000.0,45000000.0,24.0,9,3,1,1714.36,33,2354,Premier League,train
Matheus Nunes_2024,Matheus Nunes,2024,Wolves,55000000.0,50000000.0,25.0,0,0,0,1719.06,34,1484,Premier League,val
Matheus Nunes_2025,Matheus Nunes,2025,Manchester City,40000000.0,35000000.0,26.0,10,0,1,2050.57,25,1670,Premier League,test
Matheus Pereira_2021,Matheus Pereira,2021,West Brom,13000000.0,15000000.0,24.0,0,0,0,1593.79,32,2487,Premier League,train
Mathew Leckie_2021,Mathew Leckie,2021,Hertha BSC,1500000.0,1000000.0,29.0,38,5,3,1654.16,16,416,Bundesliga,train
Mathias Autret_2023,Mathias Autret,2023,Auxerre,1000000.0,800000.0,31.0,28,2,2,1520.83,23,1290,Ligue 1,train
Mathias Honsak_2024,Mathias Honsak,2024,Darmstadt 98,1500000.0,1200000.0,26.0,47,6,2,1552.38,21,886,Bundesliga,val
Mathias Honsak_2025,Mathias Honsak,2025,Heidenheim,1500000.0,2000000.0,28.0,100,17,3,1662.52,21,1171,Bundesliga,test
Mathias Jensen_2022,Mathias Jensen,2022,Brentford,8000000.0,10000000.0,25.0,56,4,1,1689.42,30,1550,Premier League,train
Mathias Jensen_2023,Mathias Jensen,2023,Brentford,12000000.0,22000000.0,26.0,0,0,0,1714.31,35,2623,Premier League,train
Mathias Jensen_2024,Mathias Jensen,2024,Brentford,28000000.0,28000000.0,27.0,0,0,0,1824.34,29,1970,Premier League,val
Mathias Jensen_2025,Mathias Jensen,2025,Brentford,25000000.0,14000000.0,28.0,126,20,4,1711.08,24,862,Premier League,test
Mathias Lovik_2025,Mathias Lovik,2025,Parma,5000000.0,5000000.0,20.0,10,2,1,1597.66,6,92,Serie A,test
Mathias Normann_2022,Mathias Normann,2022,Norwich City,13000000.0,10000000.0,25.0,70,11,1,1636.56,22,1588,Premier League,train
Mathias Pereira Lage_2021,Mathias Pereira Lage,2021,Angers,3500000.0,3500000.0,23.0,79,10,2,1577.06,24,1213,Ligue 1,train
Mathias Pereira Lage_2022,Mathias Pereira Lage,2022,Angers,2500000.0,2500000.0,25.0,41,6,3,1518.57,22,952,Ligue 1,train
Mathias Pereira Lage_2023,Mathias Pereira Lage,2023,Brest,2500000.0,2000000.0,25.0,68,11,1,1566.12,24,1264,Ligue 1,train
Mathias Pereira Lage_2024,Mathias Pereira Lage,2024,Brest,1800000.0,2500000.0,27.0,34,3,1,1572.34,30,1187,Ligue 1,val
Mathias Pereira Lage_2025,Mathias Pereira Lage,2025,Brest,2000000.0,2500000.0,28.0,0,0,0,1707.59,27,1483,Ligue 1,test
Mathieu Cafaro_2021,Mathieu Cafaro,2021,Reims,6000000.0,7000000.0,23.0,0,0,0,1613.83,29,1914,Ligue 1,train
Mathieu Cafaro_2022,Mathieu Cafaro,2022,Reims,5000000.0,4000000.0,24.0,38,6,1,1566.67,4,192,Ligue 1,train
Mathieu Coutadeur_2023,Mathieu Coutadeur,2023,Ajaccio,250000.0,200000.0,36.0,42,8,2,1498.0,27,1947,Ligue 1,train
Mathis Amougou_2025,Mathis Amougou,2025,Chelsea,6000000.0,10000000.0,18.0,28,2,1,1842.71,2,16,Premier League,test
Mathis Hamdi_2023,Mathis Hamdi,2023,Troyes,150000.0,150000.0,19.0,0,0,0,1538.35,2,69,Ligue 1,train
Mathis Lambourde_2024,Mathis Lambourde,2024,Rennes,150000.0,500000.0,17.0,0,0,0,1703.7,1,10,Ligue 1,val
Mathis Lambourde_2025,Mathis Lambourde,2025,Hellas Verona,500000.0,800000.0,18.0,6,1,1,1661.13,7,89,Serie A,test
Mathys Tel_2022,Mathys Tel,2022,Rennes,1000000.0,2000000.0,16.0,0,0,0,1624.67,7,56,Ligue 1,train
Mathys Tel_2023,Mathys Tel,2023,Bayern Munich,20000000.0,20000000.0,17.0,17,4,2,1957.97,20,402,Bundesliga,train
Mathys Tel_2024,Mathys Tel,2024,Bayern Munich,50000000.0,40000000.0,18.0,0,0,0,1935.63,29,960,Bundesliga,val
Mathys Tel_2025,Mathys Tel,2025,Bayern Munich,30000000.0,35000000.0,19.0,16,3,3,1904.78,42,2334,Bundesliga,test
Matheo Bodmer_2025,Matheo Bodmer,2025,Le Havre,50000.0,50000.0,21.0,0,0,0,1502.75,1,6,Ligue 1,test
Mathias Olivera_2021,Mathias Olivera,2021,Getafe,8000000.0,12000000.0,22.0,20,4,2,1737.7,31,2614,La Liga,train
Mathias Olivera_2022,Mathias Olivera,2022,Getafe,12000000.0,15000000.0,24.0,72,5,4,1669.05,32,2803,La Liga,train
Mathias Olivera_2023,Mathias Olivera,2023,Napoli,15000000.0,18000000.0,25.0,10,2,2,1800.58,30,1643,Serie A,train
Mathias Olivera_2024,Mathias Olivera,2024,Napoli,17000000.0,15000000.0,26.0,97,17,2,1904.46,23,1569,Serie A,val
Mathias Olivera_2025,Mathias Olivera,2025,Napoli,18000000.0,20000000.0,27.0,39,6,2,1778.85,32,2370,Serie A,test
Matias Arezo_2022,Matias Arezo,2022,Granada,7000000.0,6000000.0,18.0,0,0,0,1652.74,8,162,La Liga,train
Matias Arezo_2024,Matias Arezo,2024,Granada,7000000.0,7000000.0,20.0,10,2,1,1563.74,14,369,La Liga,val
Matias Fernandez Pardo_2025,Matias Fernandez Pardo,2025,Lille,6000000.0,15000000.0,19.0,46,11,1,1760.08,21,1042,Ligue 1,test
Matias Moreno_2025,Matias Moreno,2025,Fiorentina,4000000.0,3400000.0,21.0,5,2,1,1789.76,4,144,Serie A,test
Matija Nastasic_2021,Matija Nastasic,2021,Schalke 04,10000000.0,5000000.0,27.0,123,17,2,1601.46,14,1151,Bundesliga,train
Matija Nastasic_2022,Matija Nastasic,2022,Fiorentina,2800000.0,1500000.0,28.0,53,9,3,1647.29,5,219,Serie A,train
Matija Nastasic_2023,Matija Nastasic,2023,Mallorca,1500000.0,1500000.0,29.0,41,8,1,1629.56,14,906,La Liga,train
Matija Nastasic_2024,Matija Nastasic,2024,Mallorca,1500000.0,1500000.0,30.0,0,0,0,1631.83,26,2258,La Liga,val
Matija Nastasic_2025,Matija Nastasic,2025,Leganés,1300000.0,800000.0,31.0,0,0,0,1572.48,26,2110,La Liga,test
Mato Jajalo_2021,Mato Jajalo,2021,Udinese,800000.0,400000.0,32.0,179,29,1,1563.82,1,34,Serie A,train
Mato Jajalo_2022,Mato Jajalo,2022,Udinese,400000.0,400000.0,33.0,17,2,2,1590.84,22,629,Serie A,train
Mato Jajalo_2023,Mato Jajalo,2023,Udinese,300000.0,250000.0,34.0,246,25,1,1682.29,3,63,Serie A,train
Mats Hummels_2021,Mats Hummels,2021,Dortmund,20000000.0,12000000.0,31.0,4,1,1,1840.03,29,2464,Bundesliga,train
Mats Hummels_2022,Mats Hummels,2022,Dortmund,9000000.0,6500000.0,33.0,166,19,5,1851.93,20,1543,Bundesliga,train
Mats Hummels_2023,Mats Hummels,2023,Dortmund,6500000.0,6000000.0,33.0,13,2,3,1799.7,29,2006,Bundesliga,train
Mats Hummels_2024,Mats Hummels,2024,Dortmund,6000000.0,5000000.0,34.0,17,4,3,1840.54,24,1491,Bundesliga,val
Mats Hummels_2025,Mats Hummels,2025,Roma,3500000.0,2000000.0,36.0,12,3,3,1784.64,14,915,Serie A,test
Mats Pannewig_2025,Mats Pannewig,2025,Bochum,600000.0,1000000.0,19.0,17,3,1,1596.98,13,191,Bundesliga,test
Mats Wieffer_2025,Mats Wieffer,2025,Brighton,30000000.0,25000000.0,25.0,105,22,3,1713.16,23,943,Premier League,test
Matt Doherty_2021,Matt Doherty,2021,Tottenham,20000000.0,16000000.0,28.0,51,9,3,1807.71,16,1150,Premier League,train
